user,question__text,question__step,response,user_group,factor
5,I feel in control of modifying the recommendations.,2,2.0,BS,control
5,I can notice the recommendations going in the direction of the target.,2,4.0,BS,direction
5,The recommended songs seem to be in between my preferences and the target.,2,3.0,BS,direction
5,I feel like the recommended songs take my preferences into account.,2,2.0,BS,personalization
5,I find the songs from the playlist appealing.,2,4.0,BS,personalization
5,I would listen to the playlist again.,2,3.0,BS,personalization
5,I understand how the recommended songs relate to my musical taste.,2,3.0,BS,understandability
5,It is easy to grasp why I received these recommended songs.,2,5.0,BS,understandability
5,The recommendation process is clear to me.,2,4.0,BS,understandability
5,I enjoy the music from [target taste].,2,4.0,BS,affinity
5,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,5.0,BS,affinity
5,My enjoyment of music from [target taste] has increased since the previous step.,2,5.0,BS,affinity
6,This approach supports me in getting to know the new genre.,7,3.0,SSP,helpfulness
6,This approach motivates me to more delve into the new genre.,7,3.0,SSP,helpfulness
6,This approach is useful in exploring a new genre.,7,4.0,SSP,helpfulness
6,I found it easy to modify the recommendations in the recommender.,6,2.0,SSP,control
6,The recommender allows only limited control to modify the recommendations.,6,5.0,SSP,control
6,I feel in control of modifying the recommendations.,6,1.0,SSP,control
6,I can notice the recommendations going in the direction of the target.,6,2.0,SSP,direction
6,The recommended songs seem to be in between my preferences and the target.,6,3.0,SSP,direction
6,I feel like the recommended songs take my preferences into account.,6,2.0,SSP,personalization
6,I find the songs from the playlist appealing.,6,3.0,SSP,personalization
6,I would listen to the playlist again.,6,2.0,SSP,personalization
6,I understand how the recommended songs relate to my musical taste.,6,3.0,SSP,understandability
6,It is easy to grasp why I received these recommended songs.,6,3.0,SSP,understandability
6,The recommendation process is clear to me.,6,2.0,SSP,understandability
6,I enjoy the music from [target taste].,6,5.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,3.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the previous step.,6,5.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the previous step.,5,1.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,1.0,SSP,affinity
6,I enjoy the music from [target taste].,5,1.0,SSP,affinity
6,The recommendation process is clear to me.,5,1.0,SSP,understandability
6,It is easy to grasp why I received these recommended songs.,5,1.0,SSP,understandability
6,I understand how the recommended songs relate to my musical taste.,5,1.0,SSP,understandability
6,I would listen to the playlist again.,5,1.0,SSP,personalization
6,I find the songs from the playlist appealing.,5,1.0,SSP,personalization
6,I feel like the recommended songs take my preferences into account.,5,1.0,SSP,personalization
6,The recommended songs seem to be in between my preferences and the target.,5,1.0,SSP,direction
6,I can notice the recommendations going in the direction of the target.,5,1.0,SSP,direction
6,I feel in control of modifying the recommendations.,5,1.0,SSP,control
5,I enjoy the music from [target taste].,1,4.0,BS,affinity
5,The recommendation process is clear to me.,1,4.0,BS,understandability
5,It is easy to grasp why I received these recommended songs.,1,4.0,BS,understandability
5,I understand how the recommended songs relate to my musical taste.,1,2.0,BS,understandability
5,I would listen to the playlist again.,1,4.0,BS,personalization
5,I find the songs from the playlist appealing.,1,3.0,BS,personalization
5,I feel like the recommended songs take my preferences into account.,1,2.0,BS,personalization
5,The recommended songs seem to be in between my preferences and the target.,1,4.0,BS,direction
5,I can notice the recommendations going in the direction of the target.,1,4.0,BS,direction
5,I feel in control of modifying the recommendations.,1,3.0,BS,control
7,This approach supports me in getting to know the new genre.,7,7.0,SSP,helpfulness
7,This approach motivates me to more delve into the new genre.,7,5.0,SSP,helpfulness
7,This approach is useful in exploring a new genre.,7,7.0,SSP,helpfulness
7,I found it easy to modify the recommendations in the recommender.,6,4.0,SSP,control
7,The recommender allows only limited control to modify the recommendations.,6,4.0,SSP,control
7,I feel in control of modifying the recommendations.,6,5.0,SSP,control
7,I can notice the recommendations going in the direction of the target.,6,5.0,SSP,direction
7,The recommended songs seem to be in between my preferences and the target.,6,5.0,SSP,direction
7,I feel like the recommended songs take my preferences into account.,6,3.0,SSP,personalization
7,I find the songs from the playlist appealing.,6,3.0,SSP,personalization
7,I would listen to the playlist again.,6,3.0,SSP,personalization
7,I understand how the recommended songs relate to my musical taste.,6,5.0,SSP,understandability
7,It is easy to grasp why I received these recommended songs.,6,4.0,SSP,understandability
7,The recommendation process is clear to me.,6,7.0,SSP,understandability
7,I enjoy the music from [target taste].,6,5.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,6.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the previous step.,6,5.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the previous step.,5,4.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,5.0,SSP,affinity
7,I enjoy the music from [target taste].,5,2.0,SSP,affinity
7,The recommendation process is clear to me.,5,7.0,SSP,understandability
7,It is easy to grasp why I received these recommended songs.,5,3.0,SSP,understandability
7,I understand how the recommended songs relate to my musical taste.,5,3.0,SSP,understandability
7,I would listen to the playlist again.,5,3.0,SSP,personalization
7,I find the songs from the playlist appealing.,5,3.0,SSP,personalization
7,I feel like the recommended songs take my preferences into account.,5,4.0,SSP,personalization
7,The recommended songs seem to be in between my preferences and the target.,5,3.0,SSP,direction
7,I can notice the recommendations going in the direction of the target.,5,7.0,SSP,direction
7,I feel in control of modifying the recommendations.,5,3.0,SSP,control
7,I feel in control of modifying the recommendations.,4,5.0,SSP,control
7,I can notice the recommendations going in the direction of the target.,4,5.0,SSP,direction
7,The recommended songs seem to be in between my preferences and the target.,4,4.0,SSP,direction
7,I feel like the recommended songs take my preferences into account.,4,5.0,SSP,personalization
7,I find the songs from the playlist appealing.,4,3.0,SSP,personalization
7,I would listen to the playlist again.,4,3.0,SSP,personalization
7,I understand how the recommended songs relate to my musical taste.,4,5.0,SSP,understandability
7,It is easy to grasp why I received these recommended songs.,4,5.0,SSP,understandability
7,The recommendation process is clear to me.,4,7.0,SSP,understandability
7,I enjoy the music from [target taste].,4,4.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,5.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the previous step.,4,5.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the previous step.,3,6.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,5.0,SSP,affinity
7,I enjoy the music from [target taste].,3,4.0,SSP,affinity
7,The recommendation process is clear to me.,3,7.0,SSP,understandability
7,It is easy to grasp why I received these recommended songs.,3,6.0,SSP,understandability
7,I understand how the recommended songs relate to my musical taste.,3,5.0,SSP,understandability
7,I would listen to the playlist again.,3,4.0,SSP,personalization
7,I find the songs from the playlist appealing.,3,4.0,SSP,personalization
7,I feel like the recommended songs take my preferences into account.,3,5.0,SSP,personalization
7,The recommended songs seem to be in between my preferences and the target.,3,5.0,SSP,direction
7,I can notice the recommendations going in the direction of the target.,3,4.0,SSP,direction
7,I feel in control of modifying the recommendations.,3,5.0,SSP,control
7,I feel in control of modifying the recommendations.,2,3.0,SSP,control
7,I can notice the recommendations going in the direction of the target.,2,2.0,SSP,direction
7,The recommended songs seem to be in between my preferences and the target.,2,6.0,SSP,direction
7,I feel like the recommended songs take my preferences into account.,2,5.0,SSP,personalization
7,I find the songs from the playlist appealing.,2,5.0,SSP,personalization
7,I would listen to the playlist again.,2,5.0,SSP,personalization
7,I understand how the recommended songs relate to my musical taste.,2,6.0,SSP,understandability
7,It is easy to grasp why I received these recommended songs.,2,6.0,SSP,understandability
7,The recommendation process is clear to me.,2,7.0,SSP,understandability
7,I enjoy the music from [target taste].,2,2.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,2.0,SSP,affinity
7,My enjoyment of music from [target taste] has increased since the previous step.,2,2.0,SSP,affinity
7,I enjoy the music from [target taste].,1,2.0,SSP,affinity
7,The recommendation process is clear to me.,1,6.0,SSP,understandability
7,It is easy to grasp why I received these recommended songs.,1,7.0,SSP,understandability
7,I understand how the recommended songs relate to my musical taste.,1,7.0,SSP,understandability
7,I would listen to the playlist again.,1,6.0,SSP,personalization
7,I find the songs from the playlist appealing.,1,5.0,SSP,personalization
7,I feel like the recommended songs take my preferences into account.,1,7.0,SSP,personalization
7,The recommended songs seem to be in between my preferences and the target.,1,5.0,SSP,direction
7,I can notice the recommendations going in the direction of the target.,1,2.0,SSP,direction
7,I feel in control of modifying the recommendations.,1,6.0,SSP,control
8,This approach supports me in getting to know the new genre.,7,6.0,SSP,helpfulness
8,This approach motivates me to more delve into the new genre.,7,5.0,SSP,helpfulness
8,This approach is useful in exploring a new genre.,7,6.0,SSP,helpfulness
8,I found it easy to modify the recommendations in the recommender.,6,3.0,SSP,control
8,The recommender allows only limited control to modify the recommendations.,6,5.0,SSP,control
8,I feel in control of modifying the recommendations.,6,4.0,SSP,control
8,I can notice the recommendations going in the direction of the target.,6,6.0,SSP,direction
8,The recommended songs seem to be in between my preferences and the target.,6,6.0,SSP,direction
8,I feel like the recommended songs take my preferences into account.,6,4.0,SSP,personalization
8,I find the songs from the playlist appealing.,6,5.0,SSP,personalization
8,I would listen to the playlist again.,6,6.0,SSP,personalization
8,I understand how the recommended songs relate to my musical taste.,6,6.0,SSP,understandability
8,It is easy to grasp why I received these recommended songs.,6,6.0,SSP,understandability
8,The recommendation process is clear to me.,6,6.0,SSP,understandability
8,I enjoy the music from [target taste].,6,6.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,7.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the previous step.,6,6.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the previous step.,5,3.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,6.0,SSP,affinity
8,I enjoy the music from [target taste].,5,5.0,SSP,affinity
8,The recommendation process is clear to me.,5,5.0,SSP,understandability
8,It is easy to grasp why I received these recommended songs.,5,5.0,SSP,understandability
8,I understand how the recommended songs relate to my musical taste.,5,5.0,SSP,understandability
8,I would listen to the playlist again.,5,4.0,SSP,personalization
8,I find the songs from the playlist appealing.,5,4.0,SSP,personalization
8,I feel like the recommended songs take my preferences into account.,5,4.0,SSP,personalization
8,The recommended songs seem to be in between my preferences and the target.,5,5.0,SSP,direction
8,I can notice the recommendations going in the direction of the target.,5,5.0,SSP,direction
8,I feel in control of modifying the recommendations.,5,3.0,SSP,control
6,I feel in control of modifying the recommendations.,4,2.0,SSP,control
6,I can notice the recommendations going in the direction of the target.,4,2.0,SSP,direction
6,The recommended songs seem to be in between my preferences and the target.,4,3.0,SSP,direction
6,I feel like the recommended songs take my preferences into account.,4,2.0,SSP,personalization
6,I find the songs from the playlist appealing.,4,2.0,SSP,personalization
6,I would listen to the playlist again.,4,1.0,SSP,personalization
6,I understand how the recommended songs relate to my musical taste.,4,2.0,SSP,understandability
6,It is easy to grasp why I received these recommended songs.,4,2.0,SSP,understandability
6,The recommendation process is clear to me.,4,2.0,SSP,understandability
6,I enjoy the music from [target taste].,4,2.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,3.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the previous step.,4,2.0,SSP,affinity
8,I feel in control of modifying the recommendations.,4,4.0,SSP,control
8,I can notice the recommendations going in the direction of the target.,4,5.0,SSP,direction
8,The recommended songs seem to be in between my preferences and the target.,4,5.0,SSP,direction
8,I feel like the recommended songs take my preferences into account.,4,4.0,SSP,personalization
8,I find the songs from the playlist appealing.,4,5.0,SSP,personalization
8,I would listen to the playlist again.,4,4.0,SSP,personalization
8,I understand how the recommended songs relate to my musical taste.,4,5.0,SSP,understandability
8,It is easy to grasp why I received these recommended songs.,4,4.0,SSP,understandability
8,The recommendation process is clear to me.,4,3.0,SSP,understandability
8,I enjoy the music from [target taste].,4,4.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,6.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the previous step.,4,4.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the previous step.,3,5.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,6.0,SSP,affinity
8,I enjoy the music from [target taste].,3,4.0,SSP,affinity
8,The recommendation process is clear to me.,3,5.0,SSP,understandability
8,It is easy to grasp why I received these recommended songs.,3,5.0,SSP,understandability
8,I understand how the recommended songs relate to my musical taste.,3,6.0,SSP,understandability
8,I would listen to the playlist again.,3,6.0,SSP,personalization
8,I find the songs from the playlist appealing.,3,6.0,SSP,personalization
8,I feel like the recommended songs take my preferences into account.,3,6.0,SSP,personalization
8,The recommended songs seem to be in between my preferences and the target.,3,6.0,SSP,direction
8,I can notice the recommendations going in the direction of the target.,3,6.0,SSP,direction
8,I feel in control of modifying the recommendations.,3,4.0,SSP,control
8,I feel in control of modifying the recommendations.,2,4.0,SSP,control
8,I can notice the recommendations going in the direction of the target.,2,6.0,SSP,direction
8,The recommended songs seem to be in between my preferences and the target.,2,6.0,SSP,direction
8,I feel like the recommended songs take my preferences into account.,2,6.0,SSP,personalization
8,I find the songs from the playlist appealing.,2,6.0,SSP,personalization
8,I would listen to the playlist again.,2,6.0,SSP,personalization
8,I understand how the recommended songs relate to my musical taste.,2,6.0,SSP,understandability
8,It is easy to grasp why I received these recommended songs.,2,5.0,SSP,understandability
8,The recommendation process is clear to me.,2,6.0,SSP,understandability
8,I enjoy the music from [target taste].,2,4.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,5.0,SSP,affinity
8,My enjoyment of music from [target taste] has increased since the previous step.,2,5.0,SSP,affinity
8,I enjoy the music from [target taste].,1,3.0,SSP,affinity
8,The recommendation process is clear to me.,1,6.0,SSP,understandability
8,It is easy to grasp why I received these recommended songs.,1,6.0,SSP,understandability
8,I understand how the recommended songs relate to my musical taste.,1,7.0,SSP,understandability
8,I would listen to the playlist again.,1,6.0,SSP,personalization
8,I find the songs from the playlist appealing.,1,6.0,SSP,personalization
8,I feel like the recommended songs take my preferences into account.,1,7.0,SSP,personalization
8,The recommended songs seem to be in between my preferences and the target.,1,6.0,SSP,direction
8,I can notice the recommendations going in the direction of the target.,1,5.0,SSP,direction
8,I feel in control of modifying the recommendations.,1,5.0,SSP,control
6,My enjoyment of music from [target taste] has increased since the previous step.,3,5.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,5.0,SSP,affinity
6,I enjoy the music from [target taste].,3,4.0,SSP,affinity
6,The recommendation process is clear to me.,3,3.0,SSP,understandability
6,It is easy to grasp why I received these recommended songs.,3,5.0,SSP,understandability
6,I understand how the recommended songs relate to my musical taste.,3,5.0,SSP,understandability
6,I would listen to the playlist again.,3,4.0,SSP,personalization
6,I find the songs from the playlist appealing.,3,4.0,SSP,personalization
6,I feel like the recommended songs take my preferences into account.,3,4.0,SSP,personalization
6,The recommended songs seem to be in between my preferences and the target.,3,5.0,SSP,direction
6,I can notice the recommendations going in the direction of the target.,3,4.0,SSP,direction
6,I feel in control of modifying the recommendations.,3,4.0,SSP,control
6,I feel in control of modifying the recommendations.,2,5.0,SSP,control
6,I can notice the recommendations going in the direction of the target.,2,5.0,SSP,direction
6,The recommended songs seem to be in between my preferences and the target.,2,4.0,SSP,direction
6,I feel like the recommended songs take my preferences into account.,2,5.0,SSP,personalization
6,I find the songs from the playlist appealing.,2,5.0,SSP,personalization
6,I would listen to the playlist again.,2,4.0,SSP,personalization
6,I understand how the recommended songs relate to my musical taste.,2,3.0,SSP,understandability
6,It is easy to grasp why I received these recommended songs.,2,4.0,SSP,understandability
6,The recommendation process is clear to me.,2,2.0,SSP,understandability
6,I enjoy the music from [target taste].,2,3.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,3.0,SSP,affinity
6,My enjoyment of music from [target taste] has increased since the previous step.,2,3.0,SSP,affinity
6,I enjoy the music from [target taste].,1,4.0,SSP,affinity
6,The recommendation process is clear to me.,1,2.0,SSP,understandability
6,It is easy to grasp why I received these recommended songs.,1,3.0,SSP,understandability
6,I understand how the recommended songs relate to my musical taste.,1,3.0,SSP,understandability
6,I would listen to the playlist again.,1,1.0,SSP,personalization
6,I find the songs from the playlist appealing.,1,2.0,SSP,personalization
6,I feel like the recommended songs take my preferences into account.,1,5.0,SSP,personalization
6,The recommended songs seem to be in between my preferences and the target.,1,4.0,SSP,direction
6,I can notice the recommendations going in the direction of the target.,1,3.0,SSP,direction
6,I feel in control of modifying the recommendations.,1,4.0,SSP,control
9,This approach supports me in getting to know the new genre.,7,7.0,SSA,helpfulness
9,This approach motivates me to more delve into the new genre.,7,6.0,SSA,helpfulness
9,This approach is useful in exploring a new genre.,7,7.0,SSA,helpfulness
9,I found it easy to modify the recommendations in the recommender.,6,6.0,SSA,control
9,The recommender allows only limited control to modify the recommendations.,6,2.0,SSA,control
9,I feel in control of modifying the recommendations.,6,7.0,SSA,control
9,I can notice the recommendations going in the direction of the target.,6,6.0,SSA,direction
9,The recommended songs seem to be in between my preferences and the target.,6,6.0,SSA,direction
9,I feel like the recommended songs take my preferences into account.,6,7.0,SSA,personalization
9,I find the songs from the playlist appealing.,6,6.0,SSA,personalization
9,I would listen to the playlist again.,6,6.0,SSA,personalization
9,I understand how the recommended songs relate to my musical taste.,6,7.0,SSA,understandability
9,It is easy to grasp why I received these recommended songs.,6,7.0,SSA,understandability
9,The recommendation process is clear to me.,6,7.0,SSA,understandability
9,I enjoy the music from [target taste].,6,6.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,7.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the previous step.,6,6.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the previous step.,5,7.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,7.0,SSA,affinity
9,I enjoy the music from [target taste].,5,6.0,SSA,affinity
9,The recommendation process is clear to me.,5,6.0,SSA,understandability
9,It is easy to grasp why I received these recommended songs.,5,6.0,SSA,understandability
9,I understand how the recommended songs relate to my musical taste.,5,6.0,SSA,understandability
9,I would listen to the playlist again.,5,6.0,SSA,personalization
9,I find the songs from the playlist appealing.,5,6.0,SSA,personalization
9,I feel like the recommended songs take my preferences into account.,5,6.0,SSA,personalization
9,The recommended songs seem to be in between my preferences and the target.,5,6.0,SSA,direction
9,I can notice the recommendations going in the direction of the target.,5,6.0,SSA,direction
9,I feel in control of modifying the recommendations.,5,6.0,SSA,control
9,I feel in control of modifying the recommendations.,4,6.0,SSA,control
9,I can notice the recommendations going in the direction of the target.,4,5.0,SSA,direction
9,The recommended songs seem to be in between my preferences and the target.,4,5.0,SSA,direction
9,I feel like the recommended songs take my preferences into account.,4,5.0,SSA,personalization
9,I find the songs from the playlist appealing.,4,5.0,SSA,personalization
9,I would listen to the playlist again.,4,4.0,SSA,personalization
9,I understand how the recommended songs relate to my musical taste.,4,5.0,SSA,understandability
9,It is easy to grasp why I received these recommended songs.,4,5.0,SSA,understandability
9,The recommendation process is clear to me.,4,4.0,SSA,understandability
9,I enjoy the music from [target taste].,4,5.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,6.0,SSA,affinity
9,My enjoyment of music from [target taste] has increased since the previous step.,4,6.0,SSA,affinity
10,This approach supports me in getting to know the new genre.,7,7.0,SSA,helpfulness
10,This approach motivates me to more delve into the new genre.,7,7.0,SSA,helpfulness
10,This approach is useful in exploring a new genre.,7,7.0,SSA,helpfulness
10,I found it easy to modify the recommendations in the recommender.,6,6.0,SSA,control
10,The recommender allows only limited control to modify the recommendations.,6,2.0,SSA,control
10,I feel in control of modifying the recommendations.,6,6.0,SSA,control
10,I can notice the recommendations going in the direction of the target.,6,6.0,SSA,direction
10,The recommended songs seem to be in between my preferences and the target.,6,5.0,SSA,direction
10,I feel like the recommended songs take my preferences into account.,6,5.0,SSA,personalization
10,I find the songs from the playlist appealing.,6,6.0,SSA,personalization
10,I would listen to the playlist again.,6,6.0,SSA,personalization
10,I understand how the recommended songs relate to my musical taste.,6,6.0,SSA,understandability
10,It is easy to grasp why I received these recommended songs.,6,7.0,SSA,understandability
10,The recommendation process is clear to me.,6,7.0,SSA,understandability
10,I enjoy the music from [target taste].,6,6.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,6.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the previous step.,6,6.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the previous step.,5,6.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,6.0,SSA,affinity
10,I enjoy the music from [target taste].,5,4.0,SSA,affinity
10,The recommendation process is clear to me.,5,6.0,SSA,understandability
10,It is easy to grasp why I received these recommended songs.,5,7.0,SSA,understandability
10,I understand how the recommended songs relate to my musical taste.,5,7.0,SSA,understandability
10,I would listen to the playlist again.,5,6.0,SSA,personalization
10,I find the songs from the playlist appealing.,5,6.0,SSA,personalization
10,I feel like the recommended songs take my preferences into account.,5,6.0,SSA,personalization
10,The recommended songs seem to be in between my preferences and the target.,5,6.0,SSA,direction
10,I can notice the recommendations going in the direction of the target.,5,6.0,SSA,direction
10,I feel in control of modifying the recommendations.,5,6.0,SSA,control
10,I feel in control of modifying the recommendations.,4,5.0,SSA,control
10,I can notice the recommendations going in the direction of the target.,4,5.0,SSA,direction
10,The recommended songs seem to be in between my preferences and the target.,4,6.0,SSA,direction
10,I feel like the recommended songs take my preferences into account.,4,6.0,SSA,personalization
10,I find the songs from the playlist appealing.,4,6.0,SSA,personalization
10,I would listen to the playlist again.,4,5.0,SSA,personalization
10,I understand how the recommended songs relate to my musical taste.,4,6.0,SSA,understandability
10,It is easy to grasp why I received these recommended songs.,4,4.0,SSA,understandability
10,The recommendation process is clear to me.,4,4.0,SSA,understandability
10,I enjoy the music from [target taste].,4,2.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,4.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the previous step.,4,4.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the previous step.,3,2.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,2.0,SSA,affinity
10,I enjoy the music from [target taste].,3,2.0,SSA,affinity
10,The recommendation process is clear to me.,3,5.0,SSA,understandability
10,It is easy to grasp why I received these recommended songs.,3,5.0,SSA,understandability
10,I understand how the recommended songs relate to my musical taste.,3,6.0,SSA,understandability
10,I would listen to the playlist again.,3,4.0,SSA,personalization
10,I find the songs from the playlist appealing.,3,5.0,SSA,personalization
10,I feel like the recommended songs take my preferences into account.,3,5.0,SSA,personalization
10,The recommended songs seem to be in between my preferences and the target.,3,4.0,SSA,direction
10,I can notice the recommendations going in the direction of the target.,3,2.0,SSA,direction
10,I feel in control of modifying the recommendations.,3,2.0,SSA,control
10,I feel in control of modifying the recommendations.,2,4.0,SSA,control
10,I can notice the recommendations going in the direction of the target.,2,2.0,SSA,direction
10,The recommended songs seem to be in between my preferences and the target.,2,5.0,SSA,direction
10,I feel like the recommended songs take my preferences into account.,2,7.0,SSA,personalization
10,I find the songs from the playlist appealing.,2,6.0,SSA,personalization
10,I would listen to the playlist again.,2,5.0,SSA,personalization
10,I understand how the recommended songs relate to my musical taste.,2,6.0,SSA,understandability
10,It is easy to grasp why I received these recommended songs.,2,5.0,SSA,understandability
10,The recommendation process is clear to me.,2,5.0,SSA,understandability
10,I enjoy the music from [target taste].,2,2.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the start of the experiment.,2,1.0,SSA,affinity
10,My enjoyment of music from [target taste] has increased since the previous step.,2,1.0,SSA,affinity
10,I enjoy the music from [target taste].,1,2.0,SSA,affinity
10,The recommendation process is clear to me.,1,5.0,SSA,understandability
10,It is easy to grasp why I received these recommended songs.,1,6.0,SSA,understandability
10,I understand how the recommended songs relate to my musical taste.,1,6.0,SSA,understandability
10,I would listen to the playlist again.,1,6.0,SSA,personalization
10,I find the songs from the playlist appealing.,1,7.0,SSA,personalization
10,I feel like the recommended songs take my preferences into account.,1,7.0,SSA,personalization
10,The recommended songs seem to be in between my preferences and the target.,1,5.0,SSA,direction
10,I can notice the recommendations going in the direction of the target.,1,4.0,SSA,direction
10,I feel in control of modifying the recommendations.,1,4.0,SSA,control
11,This approach supports me in getting to know the new genre.,7,6.0,SSP,helpfulness
11,This approach motivates me to more delve into the new genre.,7,6.0,SSP,helpfulness
11,This approach is useful in exploring a new genre.,7,6.0,SSP,helpfulness
11,I found it easy to modify the recommendations in the recommender.,6,3.0,SSP,control
11,The recommender allows only limited control to modify the recommendations.,6,5.0,SSP,control
11,I feel in control of modifying the recommendations.,6,3.0,SSP,control
11,I can notice the recommendations going in the direction of the target.,6,6.0,SSP,direction
11,The recommended songs seem to be in between my preferences and the target.,6,6.0,SSP,direction
11,I feel like the recommended songs take my preferences into account.,6,6.0,SSP,personalization
11,I find the songs from the playlist appealing.,6,5.0,SSP,personalization
11,I would listen to the playlist again.,6,6.0,SSP,personalization
11,I understand how the recommended songs relate to my musical taste.,6,5.0,SSP,understandability
11,It is easy to grasp why I received these recommended songs.,6,5.0,SSP,understandability
11,The recommendation process is clear to me.,6,5.0,SSP,understandability
11,I enjoy the music from [target taste].,6,5.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the start of the experiment.,6,6.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the previous step.,6,5.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the previous step.,5,4.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the start of the experiment.,5,5.0,SSP,affinity
11,I enjoy the music from [target taste].,5,4.0,SSP,affinity
11,The recommendation process is clear to me.,5,4.0,SSP,understandability
11,It is easy to grasp why I received these recommended songs.,5,4.0,SSP,understandability
11,I understand how the recommended songs relate to my musical taste.,5,5.0,SSP,understandability
11,I would listen to the playlist again.,5,5.0,SSP,personalization
11,I find the songs from the playlist appealing.,5,5.0,SSP,personalization
11,I feel like the recommended songs take my preferences into account.,5,5.0,SSP,personalization
11,The recommended songs seem to be in between my preferences and the target.,5,5.0,SSP,direction
11,I can notice the recommendations going in the direction of the target.,5,4.0,SSP,direction
11,I feel in control of modifying the recommendations.,5,2.0,SSP,control
11,I feel in control of modifying the recommendations.,4,3.0,SSP,control
11,I can notice the recommendations going in the direction of the target.,4,5.0,SSP,direction
11,The recommended songs seem to be in between my preferences and the target.,4,5.0,SSP,direction
11,I feel like the recommended songs take my preferences into account.,4,5.0,SSP,personalization
11,I find the songs from the playlist appealing.,4,5.0,SSP,personalization
11,I would listen to the playlist again.,4,5.0,SSP,personalization
11,I understand how the recommended songs relate to my musical taste.,4,4.0,SSP,understandability
11,It is easy to grasp why I received these recommended songs.,4,3.0,SSP,understandability
11,The recommendation process is clear to me.,4,3.0,SSP,understandability
11,I enjoy the music from [target taste].,4,3.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the start of the experiment.,4,5.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the previous step.,4,2.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the previous step.,3,5.0,SSP,affinity
11,My enjoyment of music from [target taste] has increased since the start of the experiment.,3,5.0,SSP,affinity
11,I enjoy the music from [target taste].,3,4.0,SSP,affinity
11,The recommendation process is clear to me.,3,4.0,SSP,understandability
11,It is easy to grasp why I received these recommended songs.,3,4.0,SSP,understandability
11,I understand how the recommended songs relate to my musical taste.,3,6.0,SSP,understandability
11,I would listen to the playlist again.,3,6.0,SSP,personalization
11,I find the songs from the playlist appealing.,3,6.0,SSP,personalization
11,I feel like the recommended songs take my preferences into account.,3,6.0,SSP,personalization
11,The recommended songs seem to be in between my preferences and the target.,3,6.0,SSP,direction
